Zeit:;SDP1_01_330SY_RPM.Current_Value;SDP1_08_111TT.PV;SDP1_01_340TT.PV;SDP1_01_346PT.PV;SDP1_01_310SY_RPM.Current_Value;SDP1_01_326PT.PV;SDP1_01_370SY_RPM.Current_Value;SDP1_01_386PT.PV;SDP1_01_340TIC.SP;SDP1_56_665FT.PV;SDP1_56_461DT.PV;SDP1_56_361DT.PV;SDP1_02_230SY.PV;SDP1_08_110TT.PV;SDP1_56_565FT.PV
04.12.2021 23:37:58.850;;;;;;;;;83,82;;;;;;
04.12.2021 23:37:59.459;;;;;;251;;;;;;;;;
04.12.2021 23:38:00.350;;;;;;;;;83,82;;;;;;
04.12.2021 23:38:03.928;73;;;;;;;;;;;;;;
04.12.2021 23:38:04.662;;;;251;;;;;;;;;;;
04.12.2021 23:38:05.178;;;;;;;;249;;;;;;;
04.12.2021 23:38:05.444;73;;;;;;;;;;;;;;
04.12.2021 23:38:07.662;;;;;;;;249;;;;;;;
04.12.2021 23:38:12.444;;;84,0;;;;;;;;;;;;
04.12.2021 23:38:15.506;;61,1;;;;;;;;;0,9944;1,1943;;62;
04.12.2021 23:38:17.162;;;;248;;;;;;;;;;;
04.12.2021 23:38:43.258;;;;;;;;;;;;;95,5;;
04.12.2021 23:39:05.446;73;;;;;;;;;;;;;;
04.12.2021 23:39:41.150;;;;252;;;;;;;;;;;
04.12.2021 23:39:49.462;;;;;;253;;;;;;;;;
04.12.2021 23:40:24.948;73;;;;;;;;;;;;;;
04.12.2021 23:40:54.448;;;;;74,2;;;;;;;;;;
04.12.2021 23:40:54.932;;;;;74,0;;;;;;;;;;
04.12.2021 23:40:55.166;;;;;;;;250;;;;;;;
04.12.2021 23:41:15.963;;;;;;247;;;;;;;;;
04.12.2021 23:41:27.932;;;84,7;;;;;;;;;;;;
04.12.2021 23:41:29.854;;;;;;;;;84,67;;;;;;
04.12.2021 23:41:49.995;;;84,6;;;;;;;;;;;;
04.12.2021 23:41:54.948;;;;;74,5;;;;;;;;;;
04.12.2021 23:41:58.683;;;;249;;;;;;;;;;;
04.12.2021 23:42:00.167;;;;;;;;250;;;;;;;
04.12.2021 23:42:02.855;;;;;;;;;84,47;;;;;;
04.12.2021 23:42:03.464;;;;;;251;;;;;;;;;
04.12.2021 23:42:03.948;73;;;;;;;;;;;;;;
04.12.2021 23:42:03.964;;;;;;252;;;;;;;;;
04.12.2021 23:42:04.355;;;;;;;;;84,46;;;;;;
04.12.2021 23:42:04.667;;;;249;;;;;;;;;;;
04.12.2021 23:42:04.964;73;;84,5;;;;;;;;;;;;
04.12.2021 23:42:07.667;;;;;;;;250;;;;;;;
04.12.2021 23:42:18.167;;;;;;;;250;;;;;;;
04.12.2021 23:42:25.355;;;;;;;;;84,47;;;;;;
04.12.2021 23:42:28.276;;61,0;;;;;;;;;;;;;
04.12.2021 23:42:33.669;;;;252;;;;;;;;;;;
04.12.2021 23:42:42.764;;;;;;;;;;;;;95,4;;
04.12.2021 23:42:43.264;;;;;;;;;;;;;;62;
04.12.2021 23:42:47.073;;;;;;;;;;12686;;;;;
04.12.2021 23:42:53.686;;;;;;;73,6;;;;;;;;
04.12.2021 23:42:55.186;;;;;;;74,0;;;;;;;;
04.12.2021 23:43:12.717;;;;;;;;254;;;;;;;
04.12.2021 23:43:13.967;;;;;;253;;;;;;;;;
04.12.2021 23:43:24.952;73;;;;;;;;;;;;;;
04.12.2021 23:43:34.437;;;84,0;;;;;;;;;;;;
04.12.2021 23:43:35.188;;;;;;;73,5;;;;;;;;
04.12.2021 23:43:35.672;;;;249;;;;;;;;;;;
04.12.2021 23:43:41.363;;;;;;;;;84,01;;;;;;
04.12.2021 23:43:53.963;;;;;74,4;;;;;;;;;;
04.12.2021 23:43:54.964;;;;;74,0;;;;;;;;;;
04.12.2021 23:44:08.033;;;;;;247;;;;;;;;;
04.12.2021 23:45:19.009;;;84,1;;;;;;;;;;;;
04.12.2021 23:45:42.334;;61,3;;;;;;;;;;;;;
04.12.2021 23:45:47.977;;;;;;;;;;;;;;62;
04.12.2021 23:46:03.736;;;;249;;;;;;;;;;;
04.12.2021 23:46:06.753;;;;;;;;250;;;;;;;
04.12.2021 23:46:07.958;;;;;;;;;84,07;;;;;;
04.12.2021 23:46:08.568;;;;;;248;;;;;;;;;
04.12.2021 23:46:08.959;;;;;;;;;84,06;;;;;;
04.12.2021 23:46:09.068;;;;;;249;;;;;;;;;
04.12.2021 23:46:09.256;;;;;;;;250;;;;;;;
04.12.2021 23:46:13.993;;61,4;;;;;;;;;;;;;
04.12.2021 23:46:16.056;;;84,0;;;;;;;;;;;;
04.12.2021 23:46:18.261;;;;249;;;;;;;;;;;
04.12.2021 23:46:23.983;;;;;;;;;;;;;;62;
04.12.2021 23:46:29.470;;;;;;;;;83,99;;;;;;
04.12.2021 23:46:33.785;;;;;;;73,4;;;;;;;;
04.12.2021 23:46:34.801;;;;;;;73,0;;;;;;;;
04.12.2021 23:46:36.474;;;;;;;;;;;;;95,4;;
04.12.2021 23:46:48.622;;;;;;247;;;;;;;;;
04.12.2021 23:47:47.073;;;;;;;;;;12662;;;;;
04.12.2021 23:47:53.284;;;;;;;;246;;;;;;;
04.12.2021 23:48:15.639;;61,7;;;;;;;;;0,9801;1,1922;;62;
04.12.2021 23:48:17.359;;;;249;;;;;;;;;;;
04.12.2021 23:48:20.720;;;84,5;;;;;;;;;;;;
04.12.2021 23:48:24.879;;;;;;;73,5;;;;;;;;
04.12.2021 23:48:29.006;;;;;;;;;84,57;;;;;;
04.12.2021 23:48:41.384;;;;;;;;250;;;;;;;
04.12.2021 23:49:06.375;;;;249;;;;;;;;;;;
04.12.2021 23:49:40.102;;;;;;;;;;;;;;62;
04.12.2021 23:49:44.212;;;84,1;;;;;;;;;;;;
04.12.2021 23:49:45.181;;;;;;250;;;;;;;;;
04.12.2021 23:49:53.604;;61,6;;;;;;;;;;;;;
04.12.2021 23:50:07.842;;;;249;;;;;;;;;;;
04.12.2021 23:50:12.530;;;;;;;;;84,03;;;;;;
04.12.2021 23:50:13.141;;;;;;249;;;;;;;;;
04.12.2021 23:50:13.358;;;;;;;;250;;;;;;;
04.12.2021 23:50:14.030;;;;;;;;;84,03;;;;;;
04.12.2021 23:50:14.124;;;;;;249;;;;;;;;;
04.12.2021 23:50:14.858;;;;;;;;250;;;;;;;
04.12.2021 23:50:19.344;;;;249;;;;;;;;;;;
04.12.2021 23:50:24.627;;;;;;248;;;;;;;;;
04.12.2021 23:50:31.722;;;84,0;;;;;;;;;;;;
04.12.2021 23:50:36.348;;;;249;;;;;;;;;;;
04.12.2021 23:50:55.869;;;;;;;;250;;;;;;;
04.12.2021 23:51:03.855;;;;;;;73,2;;;;;;;;
04.12.2021 23:51:04.871;;;;;;;73,0;;;;;;;;
04.12.2021 23:51:11.841;;;;;;;;247;;;;;;;
04.12.2021 23:51:14.045;;;;;;;;;84,15;;;;;;
04.12.2021 23:51:34.877;;;;;;;73,5;;;;;;;;
04.12.2021 23:52:07.227;;;83,9;;;;;;;;;;;;
04.12.2021 23:52:08.056;;;;;;;;;83,91;;;;;;
04.12.2021 23:52:38.733;;;84,1;;;;;;;;;;;;
04.12.2021 23:52:47.073;;;;;;;;;;12647;;;;;
04.12.2021 23:52:48.766;;61,5;;;;;;;;;;;;;
04.12.2021 23:52:56.768;;;;;;;;;;;;;;62;
04.12.2021 23:53:46.746;;;84,0;;;;;;;;;;;;
04.12.2021 23:54:14.436;;;;;;;;250;;;;;;;
04.12.2021 23:54:15.171;;;;;;250;;;;;;;;;
04.12.2021 23:54:15.546;;;;;;;;;;;;;;62;
04.12.2021 23:54:16.046;;61,3;;;;;;;;;;;;;
04.12.2021 23:54:17.436;;;;249;;;;;;;;;;;
04.12.2021 23:54:17.577;;;;;;;;;84,01;;;;;;
04.12.2021 23:54:17.890;;;;249;;;;;;;;;;;
04.12.2021 23:54:18.202;;;;;;249;;;;;;;;;
04.12.2021 23:54:18.890;;;;;;;;251;;;;;;;
04.12.2021 23:54:19.077;;;;;;;;;84,00;;;;;;
04.12.2021 23:54:19.671;;;;;;249;;;;;;;;;
04.12.2021 23:54:24.406;;;;;;;73,4;;;;;;;;
04.12.2021 23:54:25.390;;;;249;;;;;;;;;;;
04.12.2021 23:54:25.406;;;;;;;73,0;;;;;;;;
04.12.2021 23:54:32.391;;;;;;;;247;;;;;;;
04.12.2021 23:54:32.750;;;83,9;;;;;;;;;;;;
04.12.2021 23:54:48.548;;;;;;;;;;;;;;62;
04.12.2021 23:54:52.064;;61,2;;;;;;;;;;;;;
04.12.2021 23:55:45.913;;;;250;;;;;;;;;;;
04.12.2021 23:55:53.664;73;;;;;;;;;;;;;;
04.12.2021 23:55:54.664;72;;;;;;;;;;;;;;
04.12.2021 23:55:55.679;;;;;;251;;;;;;;;;
04.12.2021 23:55:57.039;;;;;;;;;;;;;;62;
04.12.2021 23:56:00.258;;;83,6;;;;;;;;;;;;
04.12.2021 23:56:03.055;;61,0;;;;;;;;;;;;;
04.12.2021 23:56:35.901;;;;;;;;;;;;;95,3;;
04.12.2021 23:56:47.402;;;;246;;;;;;;;;;;
04.12.2021 23:56:53.668;;;;;73,9;;;;;;;;;;
04.12.2021 23:56:54.684;;;;;73,5;;;;;;;;;;
04.12.2021 23:57:14.263;;;83,6;;;;;;;;;;;;
04.12.2021 23:57:47.073;;;;;;;;;;12615;;;;;
04.12.2021 23:57:47.688;;;;;;245;;;;;;;;;
04.12.2021 23:57:53.611;;;;;;;;;83,50;;;;;;
04.12.2021 23:58:15.847;;61,1;;;;;;;;;0,9793;1,1905;;62;
04.12.2021 23:58:19.394;;;;;;;;247;;;;;;;
04.12.2021 23:58:19.894;;;;246;;;;;;;;;;;
04.12.2021 23:58:21.097;;;;;;;;;83,61;;;;;;
04.12.2021 23:58:21.206;;;;;;246;;;;;;;;;
04.12.2021 23:58:23.206;;;;;;245;;;;;;;;;
04.12.2021 23:58:23.910;;;;;;;72,7;;;;;;;;
04.12.2021 23:58:24.597;;;;;;;;;83,62;;;;;;
04.12.2021 23:58:24.910;;;;246;;;;;;;;;;;
04.12.2021 23:58:24.925;;;;;;;72,5;;;;;;;;
04.12.2021 23:58:25.394;;;;;;;;245;;;;;;;
04.12.2021 23:58:45.067;;;;;;;;;;;;;;62;
04.12.2021 23:59:04.192;72;;;;;;;;;;;;;;
04.12.2021 23:59:05.677;72;;;;;;;;;;;;;;
04.12.2021 23:59:10.771;;;83,7;;;;;;;;;;;;
04.12.2021 23:59:29.913;;;;;;;;243;;;;;;;
04.12.2021 23:59:37.444;;;;242;;;;;;;;;;;
04.12.2021 23:59:55.179;72;;;;;;;;;;;;;;
05.12.2021 00:00:21.274;;;83,9;;;;;;;;;;;;
05.12.2021 00:00:25.102;;;;;;;;;83,92;;;;;;
05.12.2021 00:00:38.587;;;;;;;;;;;;;;62;
05.12.2021 00:00:55.416;;;;;;;73,0;;;;;;;;
05.12.2021 00:01:05.916;;;;;;;;247;;;;;;;
05.12.2021 00:01:27.401;;;;246;;;;;;;;;;;
05.12.2021 00:01:51.686;;;;;;247;;;;;;;;;
05.12.2021 00:02:04.921;;;;;;;72,5;;;;;;;;
05.12.2021 00:02:05.171;72;;;;;;;;;;;;;;
05.12.2021 00:02:12.765;;;83,5;;;;;;;;;;;;
05.12.2021 00:02:19.624;;;;;;;;;83,48;;;;;;
05.12.2021 00:02:22.406;;;;243;;;;;;;;;;;
05.12.2021 00:02:24.171;;;;;73,4;;;;;;;;;;
05.12.2021 00:02:25.671;;;;;73,0;;;;;;;;;;
05.12.2021 00:02:26.906;;;;;;;;244;;;;;;;
05.12.2021 00:02:27.593;;;;;;;;;83,52;;;;;;
05.12.2021 00:02:27.687;;;;;;242;;;;;;;;;
05.12.2021 00:02:28.593;;;;;;;;;83,52;;;;;;
05.12.2021 00:02:29.203;;;;;;243;;;;;;;;;
05.12.2021 00:02:29.562;;;;;;;;;;;;;;62;
05.12.2021 00:02:34.406;;;;243;;;;;;;;;;;
05.12.2021 00:02:42.906;;;;;;;;244;;;;;;;
05.12.2021 00:02:43.766;;;83,6;;;;;;;;;;;;
05.12.2021 00:02:47.073;;;;;;;;;;12532;;;;;
05.12.2021 00:03:24.408;;;;242;;;;;;;;;;;
05.12.2021 00:04:21.191;;;;;;241;;;;;;;;;
05.12.2021 00:04:36.910;;;;;;;;243;;;;;;;
05.12.2021 00:05:23.271;;;84,0;;;;;;;;;;;;
05.12.2021 00:05:24.177;;;;;73,4;;;;;;;;;;
05.12.2021 00:05:24.677;;;;;73,5;;;;;;;;;;
05.12.2021 00:05:33.115;;;;;;;;;84,04;;;;;;
05.12.2021 00:05:34.177;72;;;;;;;;;;;;;;
05.12.2021 00:05:35.177;72;;;;;;;;;;;;;;
05.12.2021 00:05:52.193;;;;;;247;;;;;;;;;
05.12.2021 00:05:54.053;;;;;;;;;;;;;;62;
05.12.2021 00:06:09.772;;;83,8;;;;;;;;;;;;
05.12.2021 00:06:14.413;;;;247;;;;;;;;;;;
05.12.2021 00:06:27.914;;;;246;;;;;;;;;;;
05.12.2021 00:06:31.742;;;;;;247;;;;;;;;;
05.12.2021 00:06:32.101;;;;;;;;;83,81;;;;;;
05.12.2021 00:06:32.414;;;;;;;;244;;;;;;;
05.12.2021 00:06:32.695;;;;;;246;;;;;;;;;
05.12.2021 00:06:33.117;;;;;;;;;83,83;;;;;;
05.12.2021 00:06:33.914;;;;;;;;244;;;;;;;
05.12.2021 00:06:33.929;;;;;;;72,6;;;;;;;;
05.12.2021 00:06:34.929;;;;247;;;;;;;;;;;
05.12.2021 00:06:35.961;;;;;;;;;;;;;95,3;;
05.12.2021 00:06:38.773;;;83,9;;;;;;;;;;;;
05.12.2021 00:07:03.274;;;84,1;;;;;;;;;;;;
05.12.2021 00:07:13.118;;;;;;;;;84,15;;;;;;
05.12.2021 00:07:28.056;;;;;;;;;;;;;;62;
05.12.2021 00:07:36.571;;61,0;;;;;;;;;;;;;
05.12.2021 00:07:47.073;;;;;;;;;;12507;;;;;
05.12.2021 00:08:15.900;;;;;;;;;;;0,9865;1,1913;;;
05.12.2021 00:08:35.775;;;83,7;;;;;;;;;;;;
05.12.2021 00:08:45.603;;;;;;;;;83,63;;;;;;
05.12.2021 00:08:54.416;;;;246;;;;;;;;;;;
05.12.2021 00:09:10.556;;;;;;;;;;;;;;61;
05.12.2021 00:09:23.557;;60,8;;;;;;;;;;;;;
05.12.2021 00:09:49.214;;;;;;245;;;;;;;;;
05.12.2021 00:09:54.182;;;;;73,8;;;;;;;;;;
05.12.2021 00:09:55.182;;;;;74,0;;;;;;;;;;
05.12.2021 00:09:59.198;;;;;;251;;;;;;;;;
05.12.2021 00:10:03.729;73;;;;;;;;;;;;;;
05.12.2021 00:10:04.682;73;;;;;;;;;;;;;;
05.12.2021 00:10:12.839;;;84,0;;;;;;;;;;;;
05.12.2021 00:10:15.401;;;;250;;;;;;;;;;;
05.12.2021 00:10:34.937;;;;;;;73,5;;;;;;;;
05.12.2021 00:10:36.421;;;;;;;;249;;;;;;;
05.12.2021 00:10:36.609;;;;;;;;;84,05;;;;;;
05.12.2021 00:10:37.202;;;;;;250;;;;;;;;;
05.12.2021 00:10:37.421;;;;;;;;250;;;;;;;
05.12.2021 00:10:37.609;;;;;;;;;84,05;;;;;;
05.12.2021 00:10:37.921;;;;250;;;;;;;;;;;
05.12.2021 00:10:38.218;;;;;;251;;;;;;;;;
05.12.2021 00:11:01.066;;60,7;;;;;;;;;;;;61;
05.12.2021 00:11:06.112;;;;;;;;;84,07;;;;;;
05.12.2021 00:11:11.909;;;;;;;;251;;;;;;;
05.12.2021 00:11:28.269;;;83,9;;;;;;;;;;;;
05.12.2021 00:11:31.081;;;;;;;;;;;;;;61;
05.12.2021 00:11:35.566;;60,6;;;;;;;;;;;;;
05.12.2021 00:12:10.270;;;83,5;;;;;;;;;;;;
05.12.2021 00:12:14.598;;;;;;;;;83,47;;;;;;
05.12.2021 00:12:29.194;;;;;;248;;;;;;;;;
05.12.2021 00:12:47.073;;;;;;;;;;12606;;;;;
05.12.2021 00:13:03.913;;;;249;;;;;;;;;;;
05.12.2021 00:13:34.695;;;;;74,2;;;;;;;;;;
05.12.2021 00:13:35.179;;;;;74,5;;;;;;;;;;
05.12.2021 00:13:50.257;;;;;;254;;;;;;;;;
05.12.2021 00:14:30.773;;;83,6;;;;;;;;;;;;
05.12.2021 00:14:34.695;73;;;;;;;;;;;;;;
05.12.2021 00:14:35.195;73;;;;;;;;;;;;;;
05.12.2021 00:14:38.913;;;;;;;;250;;;;;;;
05.12.2021 00:14:41.398;;;;253;;;;;;;;;;;
05.12.2021 00:14:42.101;;;;;;;;;83,55;;;;;;
05.12.2021 00:14:43.195;;;;;;252;;;;;;;;;
05.12.2021 00:14:43.617;;;;;;;;;83,54;;;;;;
05.12.2021 00:14:43.913;;;;;;;;250;;;;;;;
05.12.2021 00:14:44.695;;;;;;254;;;;;;;;;
05.12.2021 00:14:49.773;;;83,5;;;;;;;;;;;;
05.12.2021 00:14:52.913;;;;253;;;;;;;;;;;
05.12.2021 00:14:54.195;73;;;;74,4;;;;;;;;;;
05.12.2021 00:14:55.742;73;;;;74,0;;;;;;;;;;
05.12.2021 00:15:00.695;;;83,4;;;;;;;;;;;;
05.12.2021 00:15:05.414;;;;;;;;250;;;;;;;
05.12.2021 00:15:09.602;;;;;;;;;83,35;;;;;;
05.12.2021 00:16:36.010;;;;;;;;;;;;;95,4;;
05.12.2021 00:16:53.448;;;;249;;;;;;;;;;;
05.12.2021 00:16:57.276;;;83,8;;;;;;;;;;;;
05.12.2021 00:17:01.198;;;;;;248;;;;;;;;;
05.12.2021 00:17:05.182;73;;;;74,5;;;;;;;;;;
05.12.2021 00:17:05.604;;;;;;;;;83,85;;;;;;
05.12.2021 00:17:47.073;;;;;;;;;;12668;;;;;
05.12.2021 00:17:53.776;;;83,5;;;;;;;;;;;;
05.12.2021 00:18:15.964;;60,6;;;;;;;;;0,9814;1,1914;;61;
05.12.2021 00:18:20.464;;;;253;;;;;;;;;;;
05.12.2021 00:18:36.604;;;;;;;;;83,52;;;;;;
05.12.2021 00:18:46.245;;;;;;251;;;;;;;;;
05.12.2021 00:18:46.964;;;;;;;;250;;;;;;;
05.12.2021 00:18:47.198;;;;;;252;;;;;;;;;
05.12.2021 00:18:49.464;;;;;;;;250;;;;;;;
05.12.2021 00:18:49.604;;;;;;;;;83,52;;;;;;
05.12.2021 00:18:53.979;;;;;;;73,6;;;;;;;;
05.12.2021 00:18:54.683;73;;;;;;;;;;;;;;
05.12.2021 00:18:54.979;;;;;;;74,0;;;;;;;;
05.12.2021 00:18:55.183;73;;;;;;;;;;;;;;
05.12.2021 00:18:55.495;;;;252;;;;;;;;;;;
05.12.2021 00:19:06.465;;;;;;;;254;;;;;;;
05.12.2021 00:19:16.780;;;83,6;;;;;;;;;;;;
05.12.2021 00:19:21.608;;;;;;;;;83,63;;;;;;
05.12.2021 00:19:23.718;;;;;;253;;;;;;;;;
05.12.2021 00:19:25.187;73;;;;;;;;;;;;;;
05.12.2021 00:19:38.952;;;;253;;;;;;;;;;;
05.12.2021 00:20:04.968;;;;;;;73,5;;;;;;;;
05.12.2021 00:20:35.202;73;;;;;;;;;;;;;;
05.12.2021 00:20:40.781;;;83,3;;;;;;;;;;;;
05.12.2021 00:20:46.109;;;;;;;;;83,28;;;;;;
05.12.2021 00:20:54.202;;;;;74,2;;;;;;;;;;
05.12.2021 00:20:55.187;;;;;74,0;;;;;;;;;;
05.12.2021 00:21:08.954;;;;249;;;;;;;;;;;
05.12.2021 00:21:41.985;;;;;;;;250;;;;;;;
05.12.2021 00:22:23.204;;;;;;247;;;;;;;;;
05.12.2021 00:22:29.782;;;83,5;;;;;;;;;;;;
05.12.2021 00:22:42.360;;60,7;;;;;;;;;;;;;
05.12.2021 00:22:47.073;;;;;;;;;;12691;;;;;
05.12.2021 00:22:50.454;;;;;;;;250;;;;;;;
05.12.2021 00:22:50.610;;;;;;;;;83,54;;;;;;
05.12.2021 00:22:50.954;;;;249;;;;;;;;;;;
05.12.2021 00:22:51.720;;;;;;249;;;;;;;;;
05.12.2021 00:22:52.110;;;;;;;;;83,55;;;;;;
05.12.2021 00:22:52.501;;;;;;;;250;;;;;;;
05.12.2021 00:22:52.704;;;;;;249;;;;;;;;;
05.12.2021 00:23:10.939;;;;249;;;;;;;;;;;
05.12.2021 00:23:12.939;;;;;;;;250;;;;;;;
05.12.2021 00:23:16.767;;;83,6;;;;;;;;;;;;
05.12.2021 00:23:17.689;;;;;;247;;;;;;;;;
05.12.2021 00:23:23.346;;;;;;;;;;;;;;61;
05.12.2021 00:23:54.221;;;;;74,2;;;;;;;;;;
05.12.2021 00:23:54.690;;;;;74,5;;;;;;;;;;
05.12.2021 00:24:24.175;73;;;;;;;;;;;;;;
05.12.2021 00:24:25.675;73;;;;;;;;;;;;;;
05.12.2021 00:24:43.518;;;;;;;;;;;;;95,5;;
05.12.2021 00:24:54.456;;;;;;;73,9;;;;;;;;
05.12.2021 00:24:54.956;;;;;;;74,0;;;;;;;;
05.12.2021 00:25:06.440;;;;;;;;254;;;;;;;
05.12.2021 00:25:06.847;;60,8;;;;;;;;;;;;;
05.12.2021 00:25:08.768;;;83,9;;;;;;;;;;;;
05.12.2021 00:25:22.597;;;;;;;;;83,95;;;;;;
05.12.2021 00:25:58.956;;;;253;;;;;;;;;;;
05.12.2021 00:25:59.690;;;;;;254;;;;;;;;;
05.12.2021 00:26:00.347;;;;;;;;;;;;;;61;
05.12.2021 00:26:08.769;;;83,7;;;;;;;;;;;;
05.12.2021 00:26:36.051;;;;;;;;;;;;;95,5;;
05.12.2021 00:26:44.957;;;;253;;;;;;;;;;;
05.12.2021 00:26:55.441;;;;;;;;254;;;;;;;
05.12.2021 00:26:55.597;;;;;;;;;83,76;;;;;;
05.12.2021 00:26:56.191;;;;;;253;;;;;;;;;
05.12.2021 00:26:56.691;;;;;;251;;;;;;;;;
05.12.2021 00:26:57.442;;;;253;;;;253;;;;;;;
05.12.2021 00:26:57.598;;;;;;;;;83,77;;;;;;
05.12.2021 00:27:04.770;;;83,9;;;;;;;;;;;;
05.12.2021 00:27:16.848;;60,9;;;;;;;;;;;;;
05.12.2021 00:27:23.694;;;;;74,6;;;;;;;;;;
05.12.2021 00:27:24.694;;;;;75,0;;;;;;;;;;
05.12.2021 00:27:26.773;;;84,0;;;;;;;;;;;;
05.12.2021 00:27:33.695;74;;;;;;;;;;;;;;
05.12.2021 00:27:34.695;74;;;;;;;;;;;;;;
05.12.2021 00:27:35.851;;;;;;;;;;;;;;62;
05.12.2021 00:27:38.601;;;;;;;;;84,01;;;;;;
05.12.2021 00:27:47.073;;;;;;;;;;12709;;;;;
05.12.2021 00:28:15.945;;60,8;;;;;;;;;0,9813;1,1911;;61;
05.12.2021 00:28:16.461;;;;;;;;254;;;;;;;
05.12.2021 00:28:26.211;;;;;;257;;;;;;;;;
05.12.2021 00:28:27.492;;;;257;;;;;;;;;;;
05.12.2021 00:28:36.773;;;83,5;;;;;;;;;;;;
05.12.2021 00:28:47.101;;;;;;;;;83,47;;;;;;
05.12.2021 00:28:55.195;;;;;74,5;;;;;;;;;;
05.12.2021 00:29:30.275;;;83,6;;;;;;;;;;;;
05.12.2021 00:30:07.714;;;;;;251;;;;;;;;;
05.12.2021 00:30:24.964;;;;;;;73,7;;;;;;;;
05.12.2021 00:30:25.464;;;;;;;73,5;;;;;;;;
05.12.2021 00:30:38.451;;;;;;;;250;;;;;;;
05.12.2021 00:30:55.217;73;;;;;;;;;;;;;;
05.12.2021 00:31:00.451;;;;249;;;;;;;;;;;
05.12.2021 00:31:00.701;;;;;;251;;;;;;;;;
05.12.2021 00:31:00.967;;;;;;;;250;;;;;;;
05.12.2021 00:31:01.123;;;;;;;;;83,62;;;;;;
05.12.2021 00:31:01.717;;;;;;253;;;;;;;;;
05.12.2021 00:31:02.107;;;;;;;;;83,63;;;;;;
05.12.2021 00:31:02.967;;;;;;;;250;;;;;;;
05.12.2021 00:31:04.686;;;;;74,1;;;;;;;;;;
05.12.2021 00:31:05.186;;;;;74,0;;;;;;;;;;
05.12.2021 00:31:17.451;;;;249;;;;;;;;;;;
05.12.2021 00:31:52.782;;;83,7;;;;;;;;;;;;
05.12.2021 00:32:04.454;;;;;;;;249;;;;;;;
05.12.2021 00:32:04.720;;;;;;247;;;;;;;;;
05.12.2021 00:32:07.923;;;;249;;;;;;;;;;;
05.12.2021 00:32:47.073;;;;;;;;;;12717;;;;;
05.12.2021 00:33:19.069;;;;;;;;;;;;;;62;
05.12.2021 00:33:31.913;;;;;;;;250;;;;;;;
05.12.2021 00:33:43.584;;;;;;;;;;;;;95,6;;
05.12.2021 00:34:05.600;;;;;;;;;84,22;;;;;;
05.12.2021 00:34:36.897;;;;249;;;;;;;;;;;
05.12.2021 00:34:50.116;;;;;;;;;;;;;;61;
05.12.2021 00:35:00.725;;;84,2;;;;;;;;;;;;
05.12.2021 00:35:03.413;;;;249;;;;;;;;;;;
05.12.2021 00:35:04.913;;;;;;;;250;;;;;;;
05.12.2021 00:35:05.632;;;;;;;;;84,17;;;;;;
05.12.2021 00:35:05.710;;;;;;249;;;;;;;;;
05.12.2021 00:35:06.413;;;;249;;;;250;;;;;;;
05.12.2021 00:35:07.757;;;;;;248;;;;;;;;;
05.12.2021 00:35:09.132;;;;;;;;;84,16;;;;;;
05.12.2021 00:35:49.273;;;84,3;;;;;;;;;;;;
05.12.2021 00:35:55.914;;;;;;;;;;;;;;61;
05.12.2021 00:36:03.681;;;;;74,2;;;;;;;;;;
05.12.2021 00:36:04.697;;;;;74,5;;;;;;;;;;
05.12.2021 00:36:08.415;;60,7;;;;;;;;;;;;;
05.12.2021 00:36:12.275;;;84,5;;;;;;;;;;;;
05.12.2021 00:36:22.103;;;;;;;;;84,52;;;;;;
05.12.2021 00:36:36.106;;;;;;;;;;;;;95,7;;
05.12.2021 00:36:43.309;;;;;;253;;;;;;;;;
05.12.2021 00:37:03.700;73;;;;;;;;;;;;;;
05.12.2021 00:37:04.731;73;;;;;;;;;;;;;;
05.12.2021 00:37:09.200;;;;;;;;;;;;;;61;
05.12.2021 00:37:16.918;;;;253;;;;;;;;;;;
05.12.2021 00:37:17.793;;;83,9;;;;;;;;;;;;
05.12.2021 00:37:25.184;73;;;;;;;;;;;;;;
05.12.2021 00:37:41.607;;;;;;;;;83,88;;;;;;
05.12.2021 00:37:47.073;;;;;;;;;;12663;;;;;
05.12.2021 00:37:55.247;;;;;74,0;;;;;;;;;;
05.12.2021 00:38:15.998;;60,6;;;;;;;;;0,9936;1,1904;;61;
05.12.2021 00:38:40.920;;;;;;;;250;;;;;;;
05.12.2021 00:38:53.420;;;;;;;;244;;;;;;;
05.12.2021 00:38:59.420;;;;246;;;;;;;;;;;
05.12.2021 00:39:02.248;;;;;;246;;;;;;;;;
05.12.2021 00:39:08.779;;;84,4;;;;;;;;;;;;
05.12.2021 00:39:09.920;;;;248;;;;250;;;;;;;
05.12.2021 00:39:10.108;;;;;;;;;84,43;;;;;;
05.12.2021 00:39:10.248;;;;;;248;;;;;;;;;
05.12.2021 00:39:11.108;;;;;;;;;84,45;;;;;;
05.12.2021 00:39:11.436;;;;249;;;;;;;;;;;
05.12.2021 00:39:11.748;;;;;;249;;;;;;;;;
05.12.2021 00:39:12.920;;;;;;;;249;;;;;;;
05.12.2021 00:39:15.779;;;84,5;;;;;;;;;;;;
05.12.2021 00:39:24.936;;;;;;;;252;;;;;;;
05.12.2021 00:39:34.608;;;;;;;;;84,61;;;;;;
05.12.2021 00:39:54.233;;;;;74,1;;;;;;;;;;
05.12.2021 00:39:55.217;;;;;74,5;;;;;;;;;;
